EventID	Timestamp	NodeID	Location	EventType	Temperature_C	Humidity_pct	Wind_kmh	Vibration_g	PoissonLambda	PoissonK	PoissonProbability	Magnitude
EVT-071340	2026-06-02T00:28:30.456842600	NODE-030	Aydýncýk	Kaygan Yol	8,23	83,2	10,1	0,176	3,3961	175	0	1
EVT-917633	2026-06-02T00:28:30.456842600	NODE-030	Aydýncýk	Ani Yaðýþ	9,02	83,2	10,1	0,176	3,3961	175	0	1
EVT-726364	2026-06-02T00:28:30.456842600	NODE-030	Aydýncýk	Kaygan Yol	7,07	83,2	10,1	0,176	3,3961	175	0	1
EVT-457653	2026-06-02T00:28:30.456842600	NODE-030	Aydýncýk	Ani Yaðýþ	7	83,2	10,1	0,176	3,3961	175	0	1
EVT-143010	2026-06-02T00:28:30.456842600	NODE-029	Aydýncýk Batý	Sis Yoðunlaþmasý	7,44	83,2	10,1	0,1354	3,3961	175	0	1
EVT-298830	2026-06-02T00:28:30.455811600	NODE-025	Bozyazý	Düþük Görüþ	7,67	83,2	10,1	0,1941	3,3961	175	0	1
EVT-231455	2026-06-02T00:28:30.455811600	NODE-022	Boðaz Geçidi	Düþük Görüþ	7,45	83,2	10,1	1,112	3,3961	175	0	1
EVT-748061	2026-06-02T00:28:30.455811600	NODE-022	Boðaz Geçidi	Düþük Görüþ	7,09	83,2	10,1	1,112	3,3961	175	0	1
EVT-641084	2026-06-02T00:28:30.455811600	NODE-021	Ýskele Bölgesi	Ani Yaðýþ	8,32	83,2	10,1	0,1705	3,3961	175	0	1
EVT-982631	2026-06-02T00:28:30.455811600	NODE-021	Ýskele Bölgesi	Düþük Görüþ	9,43	83,2	10,1	0,1705	3,3961	175	0	1
EVT-365440	2026-06-02T00:28:30.455811600	NODE-018	Anamur Batý	Sis Yoðunlaþmasý	7,41	83,2	10,1	0,1001	3,3961	175	0	1
EVT-827134	2026-06-02T00:28:30.455811600	NODE-018	Anamur Batý	Þiddetli Rüzgar	8,25	83,2	10,1	0,1001	3,3961	175	0	1
EVT-788726	2026-06-02T00:28:30.455811600	NODE-018	Anamur Batý	Þiddetli Rüzgar	7,84	83,2	10,1	0,1001	3,3961	175	0	1
EVT-375732	2026-06-02T00:28:30.455811600	NODE-018	Anamur Batý	Düþük Görüþ	9,53	83,2	10,1	0,1001	3,3961	175	0	1
EVT-407679	2026-06-02T00:28:30.455811600	NODE-017	Yenipazar	Mikro Heyelan	8,47	83,2	10,1	0,1134	3,3961	175	0	1
EVT-851172	2026-06-02T00:28:30.455811600	NODE-017	Yenipazar	Ani Yaðýþ	6,69	83,2	10,1	0,1134	3,3961	175	0	1
EVT-138400	2026-06-02T00:28:30.455811600	NODE-017	Yenipazar	Þiddetli Rüzgar	8,65	83,2	10,1	0,1134	3,3961	175	0	1
EVT-938399	2026-06-02T00:28:30.455811600	NODE-017	Yenipazar	Þiddetli Rüzgar	7,05	83,2	10,1	0,1134	3,3961	175	0	1
EVT-079370	2026-06-02T00:28:30.455811600	NODE-017	Yenipazar	Kaygan Yol	8,42	83,2	10,1	0,1134	3,3961	175	0	1
EVT-096240	2026-06-02T00:28:30.455811600	NODE-016	Ören	Kaygan Yol	8,19	83,2	10,1	0,141	3,3961	175	0	1
EVT-189411	2026-06-02T00:28:30.455811600	NODE-016	Ören	Mikro Heyelan	8,25	83,2	10,1	0,141	3,3961	175	0	1
EVT-237600	2026-06-02T00:28:30.455811600	NODE-016	Ören	Kaygan Yol	9,47	83,2	10,1	0,141	3,3961	175	0	1
EVT-096944	2026-06-02T00:28:30.455811600	NODE-016	Ören	Þiddetli Rüzgar	7,07	83,2	10,1	0,141	3,3961	175	0	1
EVT-085149	2026-06-02T00:28:30.455811600	NODE-016	Ören	Þiddetli Rüzgar	8,35	83,2	10,1	0,141	3,3961	175	0	1
EVT-094231	2026-06-02T00:28:30.455811600	NODE-016	Ören	Düþük Görüþ	7,12	83,2	10,1	0,141	3,3961	175	0	1
EVT-022119	2026-06-02T00:28:30.455811600	NODE-016	Ören	Kaygan Yol	9,41	83,2	10,1	0,141	3,3961	175	0	1
EVT-599371	2026-06-02T00:28:30.455811600	NODE-015	Kýyý Yolu	Düþük Görüþ	8,92	83,2	10,1	0,1844	3,3961	175	0	1
EVT-393927	2026-06-02T00:28:30.455811600	NODE-015	Kýyý Yolu	Mikro Heyelan	7,62	83,2	10,1	0,1844	3,3961	175	0	1
EVT-267623	2026-06-02T00:28:30.455811600	NODE-015	Kýyý Yolu	Sis Yoðunlaþmasý	7,7	83,2	10,1	0,1844	3,3961	175	0	1
EVT-750485	2026-06-02T00:28:30.455811600	NODE-015	Kýyý Yolu	Düþük Görüþ	6,87	83,2	10,1	0,1844	3,3961	175	0	1
EVT-210287	2026-06-02T00:28:30.455811600	NODE-014	Viraj Bölgesi	Düþük Görüþ	8,82	83,2	10,1	0,579	3,3961	175	0	1
EVT-027615	2026-06-02T00:28:30.455811600	NODE-014	Viraj Bölgesi	Mikro Heyelan	8,78	83,2	10,1	0,579	3,3961	175	0	1
EVT-380234	2026-06-02T00:28:30.455811600	NODE-013	Karakabaklar	Ani Yaðýþ	9,45	83,2	10,1	0,5693	3,3961	175	0	1
EVT-145530	2026-06-02T00:28:30.455811600	NODE-011	Kayalýk Bölge	Kaygan Yol	8,6	83,2	10,1	0,7864	3,3961	175	0	1
EVT-756805	2026-06-02T00:28:30.455811600	NODE-007	Gazipaþa Batý	Kaygan Yol	8,45	83,2	10,1	0,2034	3,3961	175	0	1
EVT-752977	2026-06-02T00:28:30.455811600	NODE-007	Gazipaþa Batý	Mikro Heyelan	7,52	83,2	10,1	0,2034	3,3961	175	0	1
EVT-510315	2026-06-02T00:28:30.455811600	NODE-006	Kýyý Kesiði	Sis Yoðunlaþmasý	9,38	83,2	10,1	0,1358	3,3961	175	0	1
EVT-958583	2026-06-02T00:28:30.455811600	NODE-006	Kýyý Kesiði	Sis Yoðunlaþmasý	9,22	83,2	10,1	0,1358	3,3961	175	0	1
EVT-567043	2026-06-02T00:28:30.455811600	NODE-005	Yüksek Viraj	Ani Yaðýþ	7,49	83,2	10,1	1,06	3,3961	175	0	1
EVT-246088	2026-06-02T00:28:30.455811600	NODE-005	Yüksek Viraj	Kaygan Yol	7	83,2	10,1	1,06	3,3961	175	0	1
EVT-014450	2026-06-02T00:28:30.455811600	NODE-004	Kaledran	Mikro Heyelan	9,54	83,2	10,1	0,833	3,3961	175	0	1
EVT-114926	2026-06-02T00:28:30.455811600	NODE-003	Koru Burnu	Kaygan Yol	8,46	83,2	10,1	0,7221	3,3961	175	0	1
EVT-912844	2026-06-02T00:28:30.455811600	NODE-002	Alanya-Gazipaþa	Ani Yaðýþ	8,61	83,2	10,1	0,2617	3,3961	175	0	1
EVT-972777	2026-06-02T00:28:30.455811600	NODE-002	Alanya-Gazipaþa	Kaygan Yol	8,72	83,2	10,1	0,2617	3,3961	175	0	1
EVT-790521	2026-06-02T00:28:30.455811600	NODE-001	Alanya Doðu	Düþük Görüþ	7,93	83,2	10,1	0,1209	3,3961	175	0	1
EVT-178958	2026-06-02T00:28:30.455811600	NODE-001	Alanya Doðu	Mikro Heyelan	8,17	83,2	10,1	0,1209	3,3961	175	0	1
EVT-939445	2026-06-02T00:28:22.456442300	NODE-045	Silifke Virajý	Ani Yaðýþ	8,63	83,2	10,1	1,0059	3,3961	144	0	1
EVT-009497	2026-06-02T00:28:22.456442300	NODE-045	Silifke Virajý	Düþük Görüþ	8,65	83,2	10,1	1,0059	3,3961	144	0	1
EVT-499602	2026-06-02T00:28:22.456442300	NODE-043	Kayalýk Tepe	Kaya Titreþimi	8,6	83,2	10,1	1,0694	3,3961	144	0	1
EVT-619867	2026-06-02T00:28:22.456442300	NODE-043	Kayalýk Tepe	Ani Yaðýþ	9,1	83,2	10,1	1,0694	3,3961	144	0	1
EVT-015198	2026-06-02T00:28:22.456442300	NODE-043	Kayalýk Tepe	Kaygan Yol	8,34	83,2	10,1	1,0694	3,3961	144	0	1
EVT-091222	2026-06-02T00:28:22.456442300	NODE-042	Alanya Uçurum	Kaygan Yol	8,42	83,2	10,1	0,6721	3,3961	144	0	1
EVT-352175	2026-06-02T00:28:22.456442300	NODE-042	Alanya Uçurum	Düþük Görüþ	8,35	83,2	10,1	0,6721	3,3961	144	0	1
EVT-309548	2026-06-02T00:28:22.456442300	NODE-042	Alanya Uçurum	Mikro Heyelan	8,93	83,2	10,1	0,6721	3,3961	144	0	1
EVT-945500	2026-06-02T00:28:22.456442300	NODE-042	Alanya Uçurum	Kaygan Yol	7,61	83,2	10,1	0,6721	3,3961	144	0	1
EVT-234553	2026-06-02T00:28:22.456442300	NODE-042	Alanya Uçurum	Kaygan Yol	7,56	83,2	10,1	0,6721	3,3961	144	0	1
EVT-349483	2026-06-02T00:28:22.456442300	NODE-042	Alanya Uçurum	Ani Yaðýþ	7,85	83,2	10,1	0,6721	3,3961	144	0	1
EVT-108754	2026-06-02T00:28:22.456442300	NODE-040	Taþucu	Kaygan Yol	7,18	83,2	10,1	0,1986	3,3961	144	0	1
EVT-179330	2026-06-02T00:28:22.456442300	NODE-039	Silifke Yakýný	Mikro Heyelan	7,48	83,2	10,1	0,2605	3,3961	144	0	1
EVT-559073	2026-06-02T00:28:22.456442300	NODE-038	Göksu Deltasý	Kaygan Yol	6,94	83,2	10,1	0,224	3,3961	144	0	1
EVT-390215	2026-06-02T00:28:22.456442300	NODE-036	Limonlu	Ani Yaðýþ	8,58	83,2	10,1	0,1725	3,3961	144	0	1
EVT-004016	2026-06-02T00:28:22.456442300	NODE-036	Limonlu	Mikro Heyelan	9,27	83,2	10,1	0,1725	3,3961	144	0	1
EVT-191459	2026-06-02T00:28:22.456442300	NODE-035	Yeniyurt	Þiddetli Rüzgar	9,02	83,2	10,1	0,1843	3,3961	144	0	1
EVT-232537	2026-06-02T00:28:22.456442300	NODE-035	Yeniyurt	Kaygan Yol	9,23	83,2	10,1	0,1843	3,3961	144	0	1
EVT-552749	2026-06-02T00:28:22.456442300	NODE-030	Aydýncýk	Mikro Heyelan	9,2	83,2	10,1	0,1983	3,3961	144	0	1
EVT-826588	2026-06-02T00:28:22.456442300	NODE-028	Kýyý Kesiði-2	Kaygan Yol	7,59	83,2	10,1	0,1447	3,3961	144	0	1
EVT-319389	2026-06-02T00:28:22.456442300	NODE-027	Hacýkýrý	Kaygan Yol	6,84	83,2	10,1	0,1194	3,3961	144	0	1
EVT-438808	2026-06-02T00:28:22.456442300	NODE-025	Bozyazý	Þiddetli Rüzgar	8,81	83,2	10,1	0,1186	3,3961	144	0	1
EVT-636924	2026-06-02T00:28:22.456442300	NODE-023	Yüksek Kýyý	Ani Yaðýþ	7,6	83,2	10,1	0,8868	3,3961	144	0	1
EVT-874323	2026-06-02T00:28:22.456442300	NODE-022	Boðaz Geçidi	Mikro Heyelan	8,68	83,2	10,1	0,6986	3,3961	144	0	1
EVT-733842	2026-06-02T00:28:22.456442300	NODE-022	Boðaz Geçidi	Ani Yaðýþ	6,88	83,2	10,1	0,6986	3,3961	144	0	1
EVT-947879	2026-06-02T00:28:22.456442300	NODE-021	Ýskele Bölgesi	Kaygan Yol	8,73	83,2	10,1	0,1458	3,3961	144	0	1
EVT-781961	2026-06-02T00:28:22.456442300	NODE-021	Ýskele Bölgesi	Mikro Heyelan	8,1	83,2	10,1	0,1458	3,3961	144	0	1
EVT-644822	2026-06-02T00:28:22.456442300	NODE-020	Anamur Tünel	Ani Yaðýþ	7,5	83,2	10,1	0,1965	3,3961	144	0	1
EVT-901241	2026-06-02T00:28:22.456442300	NODE-019	Anamur	Düþük Görüþ	8,62	83,2	10,1	0,1974	3,3961	144	0	1
EVT-976094	2026-06-02T00:28:22.456442300	NODE-019	Anamur	Ani Yaðýþ	9,1	83,2	10,1	0,1974	3,3961	144	0	1
EVT-193505	2026-06-02T00:28:22.456442300	NODE-014	Viraj Bölgesi	Düþük Görüþ	8,55	83,2	10,1	0,824	3,3961	144	0	1
EVT-021739	2026-06-02T00:28:22.456442300	NODE-013	Karakabaklar	Ani Yaðýþ	8,59	83,2	10,1	0,7751	3,3961	144	0	1
EVT-637453	2026-06-02T00:28:22.456442300	NODE-012	Sarýsu	Sis Yoðunlaþmasý	7,95	83,2	10,1	0,2034	3,3961	144	0	1
EVT-248054	2026-06-02T00:28:22.456442300	NODE-012	Sarýsu	Düþük Görüþ	7,32	83,2	10,1	0,2034	3,3961	144	0	1
EVT-715541	2026-06-02T00:28:22.456442300	NODE-012	Sarýsu	Sis Yoðunlaþmasý	8,6	83,2	10,1	0,2034	3,3961	144	0	1
EVT-507831	2026-06-02T00:28:22.456442300	NODE-011	Kayalýk Bölge	Düþük Görüþ	7,02	83,2	10,1	1,0713	3,3961	144	0	1
EVT-045796	2026-06-02T00:28:22.456442300	NODE-011	Kayalýk Bölge	Kaygan Yol	6,89	83,2	10,1	1,0713	3,3961	144	0	1
EVT-075194	2026-06-02T00:28:22.456442300	NODE-011	Kayalýk Bölge	Þiddetli Rüzgar	7,5	83,2	10,1	1,0713	3,3961	144	0	1
EVT-154635	2026-06-02T00:28:22.456442300	NODE-011	Kayalýk Bölge	Kaygan Yol	8,38	83,2	10,1	1,0713	3,3961	144	0	1
EVT-519491	2026-06-02T00:28:22.456442300	NODE-010	Uçurum Noktasý	Mikro Heyelan	7,53	83,2	10,1	0,8936	3,3961	144	0	1
EVT-979408	2026-06-02T00:28:22.456442300	NODE-010	Uçurum Noktasý	Mikro Heyelan	7,18	83,2	10,1	0,8936	3,3961	144	0	1
EVT-791785	2026-06-02T00:28:22.456442300	NODE-010	Uçurum Noktasý	Mikro Heyelan	8,72	83,2	10,1	0,8936	3,3961	144	0	1
EVT-357028	2026-06-02T00:28:22.456442300	NODE-007	Gazipaþa Batý	Þiddetli Rüzgar	7,3	83,2	10,1	0,2476	3,3961	144	0	1
EVT-522239	2026-06-02T00:28:22.456442300	NODE-006	Kýyý Kesiði	Þiddetli Rüzgar	8,69	83,2	10,1	0,2111	3,3961	144	0	1
EVT-564558	2026-06-02T00:28:22.456442300	NODE-006	Kýyý Kesiði	Düþük Görüþ	9,47	83,2	10,1	0,2111	3,3961	144	0	1
EVT-256487	2026-06-02T00:28:22.456442300	NODE-006	Kýyý Kesiði	Kaygan Yol	6,73	83,2	10,1	0,2111	3,3961	144	0	1
EVT-545132	2026-06-02T00:28:22.456442300	NODE-005	Yüksek Viraj	Düþük Görüþ	7,92	83,2	10,1	0,7298	3,3961	144	0	1
EVT-217546	2026-06-02T00:28:22.456442300	NODE-005	Yüksek Viraj	Ani Yaðýþ	7,74	83,2	10,1	0,7298	3,3961	144	0	1
EVT-419003	2026-06-02T00:28:22.456442300	NODE-005	Yüksek Viraj	Düþük Görüþ	8,08	83,2	10,1	0,7298	3,3961	144	0	1
EVT-024620	2026-06-02T00:28:22.456442300	NODE-005	Yüksek Viraj	Þiddetli Rüzgar	8,8	83,2	10,1	0,7298	3,3961	144	0	1
EVT-442771	2026-06-02T00:28:22.456442300	NODE-005	Yüksek Viraj	Ani Yaðýþ	7,59	83,2	10,1	0,7298	3,3961	144	0	1
EVT-430684	2026-06-02T00:28:22.456442300	NODE-004	Kaledran	Düþük Görüþ	7,84	83,2	10,1	1,1118	3,3961	144	0	1
EVT-069694	2026-06-02T00:28:22.456442300	NODE-004	Kaledran	Ani Yaðýþ	7,4	83,2	10,1	1,1118	3,3961	144	0	1
EVT-430294	2026-06-02T00:28:22.456442300	NODE-004	Kaledran	Ani Yaðýþ	9,18	83,2	10,1	1,1118	3,3961	144	0	1
EVT-908763	2026-06-02T00:28:22.456442300	NODE-004	Kaledran	Mikro Heyelan	8,44	83,2	10,1	1,1118	3,3961	144	0	1
EVT-109581	2026-06-02T00:28:22.456442300	NODE-004	Kaledran	Kaya Titreþimi	8,61	83,2	10,1	1,1118	3,3961	144	0	1
EVT-265419	2026-06-02T00:28:22.456442300	NODE-004	Kaledran	Kaygan Yol	7,55	83,2	10,1	1,1118	3,3961	144	0	1
EVT-957781	2026-06-02T00:28:22.456442300	NODE-003	Koru Burnu	Mikro Heyelan	8,19	83,2	10,1	1,057	3,3961	144	0	1
EVT-609444	2026-06-02T00:28:22.456442300	NODE-003	Koru Burnu	Düþük Görüþ	9,55	83,2	10,1	1,057	3,3961	144	0	1
EVT-497761	2026-06-02T00:28:22.456442300	NODE-003	Koru Burnu	Kaygan Yol	9,34	83,2	10,1	1,057	3,3961	144	0	1
EVT-295447	2026-06-02T00:28:22.456442300	NODE-003	Koru Burnu	Kaygan Yol	6,9	83,2	10,1	1,057	3,3961	144	0	1
EVT-540002	2026-06-02T00:28:22.456442300	NODE-002	Alanya-Gazipaþa	Kaygan Yol	8,8	83,2	10,1	0,2325	3,3961	144	0	1
EVT-529247	2026-06-02T00:28:22.456442300	NODE-002	Alanya-Gazipaþa	Mikro Heyelan	9,06	83,2	10,1	0,2325	3,3961	144	0	1
EVT-697301	2026-06-02T00:28:14.461851300	NODE-044	Bozyazý Kritik	Düþük Görüþ	7,92	83,2	10,1	0,962	3,3961	152	0	1
EVT-030730	2026-06-02T00:28:14.461851300	NODE-043	Kayalýk Tepe	Mikro Heyelan	9,37	83,2	10,1	1,1722	3,3961	152	0	1
EVT-603659	2026-06-02T00:28:14.461851300	NODE-043	Kayalýk Tepe	Þiddetli Rüzgar	9,08	83,2	10,1	1,1722	3,3961	152	0	1
EVT-585918	2026-06-02T00:28:14.461851300	NODE-043	Kayalýk Tepe	Kaya Titreþimi	8,27	83,2	10,1	1,1722	3,3961	152	0	1
EVT-207994	2026-06-02T00:28:14.461851300	NODE-042	Alanya Uçurum	Kaya Titreþimi	8,31	83,2	10,1	0,9126	3,3961	152	0	1
EVT-655018	2026-06-02T00:28:14.461851300	NODE-042	Alanya Uçurum	Þiddetli Rüzgar	8,51	83,2	10,1	0,9126	3,3961	152	0	1
EVT-339490	2026-06-02T00:28:14.461851300	NODE-042	Alanya Uçurum	Mikro Heyelan	8,77	83,2	10,1	0,9126	3,3961	152	0	1
EVT-848470	2026-06-02T00:28:14.461851300	NODE-041	Silifke	Düþük Görüþ	8,47	83,2	10,1	0,1572	3,3961	152	0	1
EVT-022578	2026-06-02T00:28:14.461851300	NODE-041	Silifke	Kaygan Yol	8,77	83,2	10,1	0,1572	3,3961	152	0	1
EVT-078192	2026-06-02T00:28:14.461851300	NODE-040	Taþucu	Ani Yaðýþ	8,53	83,2	10,1	0,1749	3,3961	152	0	1
EVT-831210	2026-06-02T00:28:14.461851300	NODE-039	Silifke Yakýný	Mikro Heyelan	9,19	83,2	10,1	0,1913	3,3961	152	0	1
EVT-289211	2026-06-02T00:28:14.461851300	NODE-039	Silifke Yakýný	Kaygan Yol	7,54	83,2	10,1	0,1913	3,3961	152	0	1
EVT-239710	2026-06-02T00:28:14.461851300	NODE-039	Silifke Yakýný	Kaygan Yol	7,9	83,2	10,1	0,1913	3,3961	152	0	1
EVT-831346	2026-06-02T00:28:14.461851300	NODE-038	Göksu Deltasý	Düþük Görüþ	7,67	83,2	10,1	0,1336	3,3961	152	0	1
EVT-525961	2026-06-02T00:28:14.461851300	NODE-037	Silifke Batý	Kaygan Yol	9,4	83,2	10,1	0,1397	3,3961	152	0	1
EVT-003793	2026-06-02T00:28:14.461851300	NODE-034	Kritik Viraj	Düþük Görüþ	9,1	83,2	10,1	0,7039	3,3961	152	0	1
EVT-641162	2026-06-02T00:28:14.461851300	NODE-033	Uçurum Bölgesi	Mikro Heyelan	6,72	83,2	10,1	1,0724	3,3961	152	0	1
EVT-249543	2026-06-02T00:28:14.461851300	NODE-033	Uçurum Bölgesi	Kaygan Yol	8,97	83,2	10,1	1,0724	3,3961	152	0	1
EVT-594837	2026-06-02T00:28:14.461851300	NODE-032	Kaya Kütlesi	Kaygan Yol	9,53	83,2	10,1	0,7594	3,3961	152	0	1
EVT-401820	2026-06-02T00:28:14.461851300	NODE-032	Kaya Kütlesi	Mikro Heyelan	8,12	83,2	10,1	0,7594	3,3961	152	0	1
EVT-379842	2026-06-02T00:28:14.461851300	NODE-032	Kaya Kütlesi	Kaygan Yol	7,1	83,2	10,1	0,7594	3,3961	152	0	1
EVT-893403	2026-06-02T00:28:14.461851300	NODE-031	Aydýncýk Doðu	Þiddetli Rüzgar	8,1	83,2	10,1	0,1859	3,3961	152	0	1
EVT-496303	2026-06-02T00:28:14.461851300	NODE-031	Aydýncýk Doðu	Kaygan Yol	7,33	83,2	10,1	0,1859	3,3961	152	0	1
EVT-236274	2026-06-02T00:28:14.461851300	NODE-030	Aydýncýk	Düþük Görüþ	7,43	83,2	10,1	0,2249	3,3961	152	0	1
EVT-788557	2026-06-02T00:28:14.461851300	NODE-029	Aydýncýk Batý	Kaygan Yol	7,43	83,2	10,1	0,1474	3,3961	152	0	1
EVT-247436	2026-06-02T00:28:14.461851300	NODE-027	Hacýkýrý	Sis Yoðunlaþmasý	9,43	83,2	10,1	0,2418	3,3961	152	0	1
EVT-651113	2026-06-02T00:28:14.461851300	NODE-026	Bozyazý Doðu	Kaygan Yol	8,77	83,2	10,1	0,1757	3,3961	152	0	1
EVT-453519	2026-06-02T00:28:14.461851300	NODE-026	Bozyazý Doðu	Mikro Heyelan	9,02	83,2	10,1	0,1757	3,3961	152	0	1
EVT-268613	2026-06-02T00:28:14.461851300	NODE-026	Bozyazý Doðu	Ani Yaðýþ	9,22	83,2	10,1	0,1757	3,3961	152	0	1
EVT-619828	2026-06-02T00:28:14.461851300	NODE-024	Bozyazý Batý	Kaygan Yol	6,72	83,2	10,1	0,225	3,3961	152	0	1
EVT-537650	2026-06-02T00:28:14.461851300	NODE-024	Bozyazý Batý	Ani Yaðýþ	8,87	83,2	10,1	0,225	3,3961	152	0	1
EVT-296435	2026-06-02T00:28:14.461851300	NODE-024	Bozyazý Batý	Kaygan Yol	9,15	83,2	10,1	0,225	3,3961	152	0	1
EVT-961315	2026-06-02T00:28:14.461851300	NODE-023	Yüksek Kýyý	Kaygan Yol	8,89	83,2	10,1	0,6081	3,3961	152	0	1
EVT-280035	2026-06-02T00:28:14.461851300	NODE-023	Yüksek Kýyý	Þiddetli Rüzgar	6,69	83,2	10,1	0,6081	3,3961	152	0	1
EVT-650028	2026-06-02T00:28:14.461851300	NODE-023	Yüksek Kýyý	Mikro Heyelan	8,05	83,2	10,1	0,6081	3,3961	152	0	1
EVT-709058	2026-06-02T00:28:14.461851300	NODE-023	Yüksek Kýyý	Kaya Titreþimi	6,68	83,2	10,1	0,6081	3,3961	152	0	1
EVT-555151	2026-06-02T00:28:14.461851300	NODE-022	Boðaz Geçidi	Þiddetli Rüzgar	6,62	83,2	10,1	0,8685	3,3961	152	0	1
EVT-447303	2026-06-02T00:28:14.461851300	NODE-022	Boðaz Geçidi	Sis Yoðunlaþmasý	8,8	83,2	10,1	0,8685	3,3961	152	0	1
EVT-944625	2026-06-02T00:28:14.461851300	NODE-022	Boðaz Geçidi	Sis Yoðunlaþmasý	7,24	83,2	10,1	0,8685	3,3961	152	0	1
EVT-396583	2026-06-02T00:28:14.461851300	NODE-021	Ýskele Bölgesi	Þiddetli Rüzgar	9,49	83,2	10,1	0,1498	3,3961	152	0	1
EVT-331724	2026-06-02T00:28:14.461851300	NODE-021	Ýskele Bölgesi	Kaygan Yol	9,05	83,2	10,1	0,1498	3,3961	152	0	1
EVT-130376	2026-06-02T00:28:14.461851300	NODE-017	Yenipazar	Kaygan Yol	9,03	83,2	10,1	0,2336	3,3961	152	0	1
EVT-601843	2026-06-02T00:28:14.461851300	NODE-017	Yenipazar	Mikro Heyelan	6,59	83,2	10,1	0,2336	3,3961	152	0	1
EVT-292877	2026-06-02T00:28:14.461851300	NODE-016	Ören	Kaygan Yol	7,67	83,2	10,1	0,1522	3,3961	152	0	1
EVT-756644	2026-06-02T00:28:14.461851300	NODE-016	Ören	Mikro Heyelan	8,59	83,2	10,1	0,1522	3,3961	152	0	1
EVT-342765	2026-06-02T00:28:14.461851300	NODE-015	Kýyý Yolu	Þiddetli Rüzgar	6,85	83,2	10,1	0,238	3,3961	152	0	1
EVT-873032	2026-06-02T00:28:14.461851300	NODE-014	Viraj Bölgesi	Þiddetli Rüzgar	8,86	83,2	10,1	0,8255	3,3961	152	0	1
EVT-468740	2026-06-02T00:28:14.461851300	NODE-014	Viraj Bölgesi	Kaygan Yol	8,78	83,2	10,1	0,8255	3,3961	152	0	1
EVT-805481	2026-06-02T00:28:14.461851300	NODE-013	Karakabaklar	Kaya Titreþimi	7,39	83,2	10,1	0,6228	3,3961	152	0	1
EVT-101582	2026-06-02T00:28:14.461851300	NODE-013	Karakabaklar	Ani Yaðýþ	8,92	83,2	10,1	0,6228	3,3961	152	0	1
EVT-971704	2026-06-02T00:28:14.461851300	NODE-013	Karakabaklar	Düþük Görüþ	7,6	83,2	10,1	0,6228	3,3961	152	0	1
EVT-344540	2026-06-02T00:28:14.461851300	NODE-012	Sarýsu	Þiddetli Rüzgar	8,51	83,2	10,1	0,1757	3,3961	152	0	1
EVT-150962	2026-06-02T00:28:14.461851300	NODE-012	Sarýsu	Kaygan Yol	6,67	83,2	10,1	0,1757	3,3961	152	0	1
EVT-918627	2026-06-02T00:28:14.461851300	NODE-011	Kayalýk Bölge	Kaya Titreþimi	7,16	83,2	10,1	1,0176	3,3961	152	0	1
EVT-428675	2026-06-02T00:28:14.461851300	NODE-011	Kayalýk Bölge	Þiddetli Rüzgar	9,06	83,2	10,1	1,0176	3,3961	152	0	1
EVT-399902	2026-06-02T00:28:14.461851300	NODE-011	Kayalýk Bölge	Kaya Titreþimi	8,04	83,2	10,1	1,0176	3,3961	152	0	1
EVT-055190	2026-06-02T00:28:14.461851300	NODE-011	Kayalýk Bölge	Kaya Titreþimi	8,72	83,2	10,1	1,0176	3,3961	152	0	1
EVT-632034	2026-06-02T00:28:14.461851300	NODE-010	Uçurum Noktasý	Kaygan Yol	8,34	83,2	10,1	0,7616	3,3961	152	0	1
EVT-488744	2026-06-02T00:28:14.461851300	NODE-010	Uçurum Noktasý	Mikro Heyelan	7,13	83,2	10,1	0,7616	3,3961	152	0	1
EVT-183599	2026-06-02T00:28:14.461851300	NODE-010	Uçurum Noktasý	Kaya Titreþimi	7,83	83,2	10,1	0,7616	3,3961	152	0	1
EVT-307643	2026-06-02T00:28:14.461851300	NODE-008	Gazipaþa	Þiddetli Rüzgar	8,79	83,2	10,1	0,1868	3,3961	152	0	1
EVT-442079	2026-06-02T00:28:14.461851300	NODE-008	Gazipaþa	Þiddetli Rüzgar	9,24	83,2	10,1	0,1868	3,3961	152	0	1
EVT-919369	2026-06-02T00:28:14.461851300	NODE-008	Gazipaþa	Düþük Görüþ	6,86	83,2	10,1	0,1868	3,3961	152	0	1
EVT-745470	2026-06-02T00:28:14.461851300	NODE-007	Gazipaþa Batý	Düþük Görüþ	8,36	83,2	10,1	0,1817	3,3961	152	0	1
EVT-076866	2026-06-02T00:28:14.461851300	NODE-006	Kýyý Kesiði	Düþük Görüþ	8,38	83,2	10,1	0,1868	3,3961	152	0	1
EVT-845670	2026-06-02T00:28:14.461851300	NODE-006	Kýyý Kesiði	Ani Yaðýþ	8,05	83,2	10,1	0,1868	3,3961	152	0	1
EVT-862033	2026-06-02T00:28:14.461851300	NODE-005	Yüksek Viraj	Kaya Titreþimi	8,01	83,2	10,1	0,9122	3,3961	152	0	1
EVT-094325	2026-06-02T00:28:14.461851300	NODE-004	Kaledran	Kaygan Yol	8,66	83,2	10,1	0,5334	3,3961	152	0	1
EVT-945822	2026-06-02T00:28:14.461851300	NODE-004	Kaledran	Kaya Titreþimi	7,81	83,2	10,1	0,5334	3,3961	152	0	1
EVT-687154	2026-06-02T00:28:14.461851300	NODE-004	Kaledran	Ani Yaðýþ	8,4	83,2	10,1	0,5334	3,3961	152	0	1
